"Country","NUTS1_ID","NUTS2 code+name","NUTS2_ID","NUTS2_name","Fund","Year","Programming_Period","EU_Payment_annual","Modelled_annual_expenditure","Standard_Deviation_of_annual_expenditure","Standard_Error_of_modelled_annual_expenditure"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2012","2007-2013","105,510,673","99,064,803","2,169,001","68,589"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2013","2007-2013","64,243,686","57,329,536","2,326,574","73,572"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2014","2007-2013","19,978,738","19,915,810","21,175","669"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2015","2007-2013","0","16,518,131","1,028,911","32,537"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2020","2007-2013","19,575,866","0","0","0"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2007","2007-2013","3,187,517","4,658,651","203,868","6,446"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2008","2007-2013","4,781,275","8,676,634","539,815","17,070"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2009","2007-2013","17,441,422","16,316,362","155,909","4,930"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2010","2007-2013","13,784,913","16,227,124","338,439","10,702"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2011","2007-2013","21,722,246","19,811,558","264,781","8,373"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2012","2007-2013","15,512,399","22,828,677","1,628,420","51,495"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2013","2007-2013","35,194,796","31,842,721","469,499","14,846"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2014","2007-2013","24,513,520","22,926,308","1,224,540","38,723"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2015","2007-2013","15,268,973","16,087,814","990,833","31,332"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2017","2007-2013","7,968,792","0","0","0"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2007","2007-2013","3,040,257","4,320,661","200,017","6,325"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2008","2007-2013","4,560,386","8,068,142","547,960","17,328"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2009","2007-2013","17,053,880","14,798,890","352,260","11,139"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2010","2007-2013","9,022,334","13,998,255","777,308","24,580"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2011","2007-2013","26,744,959","27,278,839","83,399","2,637"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2012","2007-2013","28,646,469","30,035,898","977,365","30,907"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2013","2007-2013","30,238,102","27,038,331","613,907","19,413"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2014","2007-2013","20,090,529","17,400,038","732,305","23,157"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2015","2007-2013","5,015,316","9,073,819","553,331","17,497"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2017","2007-2013","7,600,643","0","0","0"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2007","2007-2013","1,380,631","2,022,442","88,120","2,786"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2008","2007-2013","2,070,946","3,078,120","138,283","4,372"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2009","2007-2013","5,320,813","6,002,744","93,628","2,960"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2010","2007-2013","7,521,213","7,979,370","62,904","1,989"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2011","2007-2013","8,999,557","8,185,567","111,759","3,534"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2012","2007-2013","6,373,043","10,644,984","879,828","27,822"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2013","2007-2013","18,065,158","16,049,778","408,736","12,925"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2014","2007-2013","12,521,726","10,390,812","459,946","14,544"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2015","2007-2013","3,326,892","4,677,738","288,427","9,120"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2017","2007-2013","3,451,578","0","0","0"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2007","2007-2013","1,763,152","2,505,704","115,996","3,668"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2008","2007-2013","2,644,728","4,679,000","317,781","10,049"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2009","2007-2013","9,890,146","8,582,398","204,288","6,460"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2010","2007-2013","5,232,369","8,118,081","450,788","14,255"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2011","2007-2013","15,510,344","15,819,960","48,366","1,529"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2012","2007-2013","16,613,096","17,418,876","566,808","17,924"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2013","2007-2013","17,536,141","15,680,481","356,026","11,258"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2014","2007-2013","11,651,205","10,090,895","424,689","13,429"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2015","2007-2013","2,908,558","5,262,228","320,896","10,147"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2017","2007-2013","4,407,881","0","0","0"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2007","2007-2013","1,380,631","2,022,442","88,120","2,786"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2008","2007-2013","2,070,946","3,078,120","138,283","4,372"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2009","2007-2013","5,320,813","6,002,744","93,628","2,960"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2010","2007-2013","7,521,213","7,979,370","62,904","1,989"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2011","2007-2013","8,999,557","8,185,567","111,759","3,534"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2012","2007-2013","6,373,043","10,644,984","879,828","27,822"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2013","2007-2013","18,065,158","16,049,778","408,736","12,925"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2014","2007-2013","12,521,726","10,390,812","459,946","14,544"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2015","2007-2013","3,326,892","4,677,738","288,427","9,120"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2017","2007-2013","3,451,578","0","0","0"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2007","2007-2013","1,763,152","2,505,704","115,996","3,668"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2008","2007-2013","2,644,728","4,679,000","317,781","10,049"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2009","2007-2013","9,890,146","8,582,398","204,288","6,460"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2010","2007-2013","5,232,369","8,118,081","450,788","14,255"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2011","2007-2013","15,510,344","15,819,960","48,366","1,529"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2012","2007-2013","16,613,096","17,418,876","566,808","17,924"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2013","2007-2013","17,536,141","15,680,481","356,026","11,258"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2014","2007-2013","11,651,205","10,090,895","424,689","13,429"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2015","2007-2013","2,908,558","5,262,228","320,896","10,147"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2017","2007-2013","4,407,881","0","0","0"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2007","2007-2013","13,536,749","18,608,305","925,742","29,274"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2008","2007-2013","20,305,124","36,762,177","3,004,008","94,995"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2009","2007-2013","86,194,660","85,077,132","203,989","6,450"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2010","2007-2013","81,720,384","84,352,142","480,391","15,191"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2011","2007-2013","92,257,224","88,229,927","735,127","23,246"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2012","2007-2013","76,133,032","91,939,681","2,885,285","91,240"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2013","2007-2013","139,418,528","125,514,146","2,538,053","80,260"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2014","2007-2013","83,749,192","82,507,091","226,728","7,169"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2015","2007-2013","49,680,723","59,100,449","3,591,529","113,574"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2017","2007-2013","26,270,574","0","0","0"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2019","2007-2013","2,824,864","0","0","0"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2007","2007-2013","5,742,207","8,160,537","377,776","11,946"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2008","2007-2013","8,613,311","15,238,494","1,034,946","32,727"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2009","2007-2013","32,210,074","27,951,020","665,323","21,039"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2010","2007-2013","17,040,698","26,438,841","1,468,121","46,426"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2011","2007-2013","50,513,847","51,522,199","157,518","4,981"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2012","2007-2013","54,105,273","56,729,523","1,845,973","58,374"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2013","2007-2013","57,111,429","51,067,945","1,159,501","36,666"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2014","2007-2013","37,945,464","32,863,870","1,383,123","43,738"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2015","2007-2013","9,472,549","17,137,941","1,045,091","33,048"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2017","2007-2013","14,355,518","0","0","0"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2007","2007-2013","62,511","103,236","3,845","121"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2008","2007-2013","93,766","139,560","4,324","136"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2009","2007-2013","199,201","267,091","6,411","202"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2010","2007-2013","355,510","349,521","20,812","658"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2011","2007-2013","314,202","235,771","58,831","1,860"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2012","2007-2013","0","266,094","37,492","1,185"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2013","2007-2013","543,895","543,971","24,997","790"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2014","2007-2013","485,596","556,541","75,346","2,382"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2015","2007-2013","560,568","530,208","38,445","1,215"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2016","2007-2013","354,020","0","0","0"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2017","2007-2013","22,725","0","0","0"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2007","2007-2013","62,511","71,888","5,410","171"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2008","2007-2013","93,766","143,760","28,844","912"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2009","2007-2013","593,649","563,146","17,598","556"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2010","2007-2013","288,654","350,378","35,611","1,126"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2011","2007-2013","905,824","815,232","52,267","1,652"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2012","2007-2013","0","100,388","57,920","1,831"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2013","2007-2013","1,003,781","905,501","56,703","1,793"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2014","2007-2013","21,086","23,299","1,276","40"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2015","2007-2013","0","38,892","2,493","78"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2017","2007-2013","43,214","0","0","0"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2007","2007-2013","57,630,896","68,026,398","5,208,674","164,712"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2008","2007-2013","92,209,416","109,480,482","8,653,680","273,653"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2009","2007-2013","245,405,952","254,169,180","4,390,822","138,849"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2010","2007-2013","323,136,896","326,986,527","1,928,860","60,995"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2011","2007-2013","357,283,616","357,025,296","129,431","4,092"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2012","2007-2013","354,992,288","355,582,843","295,898","9,357"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2013","2007-2013","360,230,592","364,610,860","2,194,736","69,403"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2014","2007-2013","399,084,128","367,086,573","16,032,399","506,988"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2015","2007-2013","0","102,267,404","6,510,843","205,890"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2018","2007-2013","115,261,784","0","0","0"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2007","2007-2013","68,839,000","87,003,855","5,256,469","166,224"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2008","2007-2013","103,258,512","216,179,314","32,676,546","1,033,323"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2009","2007-2013","745,159,232","678,685,859","19,235,784","608,288"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2010","2007-2013","367,289,920","373,778,090","1,877,519","59,372"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2011","2007-2013","404,172,064","423,071,988","5,469,180","172,950"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2012","2007-2013","511,609,088","515,775,258","1,205,589","38,124"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2013","2007-2013","535,291,776","519,934,811","4,443,933","140,529"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2014","2007-2013","447,994,784","414,630,679","9,654,764","305,310"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2015","2007-2013","86,238,312","212,890,333","13,150,822","415,865"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2018","2007-2013","172,097,504","0","0","0"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2007","2007-2013","20,566,134","27,942,141","1,427,142","45,130"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2008","2007-2013","30,849,201","41,957,881","2,149,355","67,968"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2009","2007-2013","77,309,826","102,195,531","4,814,994","152,263"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2010","2007-2013","181,391,089","180,182,271","233,887","7,396"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2011","2007-2013","176,335,363","169,413,614","1,339,250","42,350"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2012","2007-2013","147,386,035","154,462,690","1,369,222","43,298"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2013","2007-2013","176,983,235","174,374,014","504,843","15,964"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2014","2007-2013","166,070,503","138,490,938","5,336,214","168,745"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2015","2007-2013","0","38,594,821","2,346,518","74,203"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2017","2007-2013","50,722,512","0","0","0"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2007","2007-2013","38,494,412","56,097,275","2,686,014","84,939"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2008","2007-2013","61,591,056","71,567,397","1,522,286","48,138"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2009","2007-2013","96,497,504","116,799,429","3,097,863","97,963"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2010","2007-2013","167,532,368","157,005,602","1,606,275","50,794"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2011","2007-2013","130,700,032","154,653,174","3,655,001","115,581"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2012","2007-2013","214,510,224","227,220,803","15,745,888","497,928"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2013","2007-2013","204,852,432","237,826,388","5,140,407","162,553"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2014","2007-2013","323,953,376","303,172,161","14,897,455","471,098"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2015","2007-2013","224,656,192","215,434,186","13,154,879","415,993"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2018","2007-2013","76,988,824","0","0","0"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2007","2007-2013","48,800,344","73,765,051","3,039,857","96,128"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2008","2007-2013","73,200,512","145,970,023","8,860,867","280,205"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2009","2007-2013","286,572,352","236,318,240","6,119,252","193,507"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2010","2007-2013","139,219,264","179,684,779","4,927,332","155,815"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2011","2007-2013","257,870,624","320,731,782","27,722,854","876,673"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2012","2007-2013","387,390,880","389,992,449","18,239,150","576,772"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2013","2007-2013","327,225,920","349,635,187","9,031,356","285,596"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2014","2007-2013","388,684,288","382,912,992","31,452,478","994,614"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2015","2007-2013","378,224,640","328,556,676","20,705,895","654,777"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2018","2007-2013","120,378,360","0","0","0"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2007","2007-2013","11,013,074","12,993,621","922,074","29,158"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2008","2007-2013","16,519,611","19,561,736","1,416,308","44,787"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2009","2007-2013","41,893,776","55,719,432","6,436,746","203,547"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2010","2007-2013","157,212,663","153,165,860","1,884,051","59,578"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2011","2007-2013","123,458,546","122,117,720","624,242","19,740"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2012","2007-2013","112,274,801","109,793,215","1,155,340","36,535"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2013","2007-2013","91,576,056","80,596,944","5,111,494","161,639"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2014","2007-2013","0","3,495,434","1,627,352","51,461"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2015","2007-2013","0","25,659,751","1,627,352","51,461"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2017","2007-2013","29,155,185","0","0","0"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","CF","2007","2007-2013","45,219,844","66,823,136","3,112,606","98,429"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","CF","2008","2007-2013","72,351,752","89,363,590","2,451,069","77,509"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","CF","2009","2007-2013","129,326,232","123,057,691","903,172","28,560"
